territorio,fecha,IPV_central,IPV_alcista,IPV_pesimista,IPV_inf,IPV_sup
San Andrés y Sauces,2026-06-01,-0.8931241568274787,-0.8898186589251402,-0.8964296547298168,-0.9005446731139747,-0.8860507370258253
San Andrés y Sauces,2026-07-01,-0.8657301332233129,-0.8618737190039181,-0.8695865474427077,-0.8817441514602856,-0.8499334027895186
San Andrés y Sauces,2026-08-01,-0.8617723085651395,-0.8573649780286884,-0.8661796391015907,-0.881434616993355,-0.8423119308190318
San Andrés y Sauces,2026-09-01,-0.8733136593840914,-0.8683554125305839,-0.8782719062375991,-0.8882443943130648,-0.8583444976686386
San Andrés y Sauces,2026-10-01,-0.8782503801200309,-0.8727412169494672,-0.883759543290595,-0.8939816487602891,-0.8619822609056411
San Andrés y Sauces,2026-11-01,-0.8635658899571617,-0.8575058104695414,-0.8696259694447822,-0.887146724865714,-0.8403095752408889
San Andrés y Sauces,2026-12-01,-0.8720031597166767,-0.8653921639119999,-0.8786141555213535,-0.8917626866147075,-0.8532491159401712
San Bartolomé,2026-01-01,-0.47096030466737987,-0.46978023677295666,-0.4721403725618032,-0.4940995424685944,-0.4475987289872213
San Bartolomé,2026-02-01,-0.5161428088860518,-0.5137826730972053,-0.5185029446748982,-0.5444334611603094,-0.487284062711055
San Bartolomé,2026-03-01,-0.48417770221257184,-0.4806374985293022,-0.4877179058958416,-0.5225875327709221,-0.44433517257096206
San Bartolomé,2026-04-01,-0.4528140853779116,-0.44809381380021857,-0.4575343569556045,-0.5027740946378286,-0.40520449586652224
San Bartolomé,2026-05-01,-0.47066341341270984,-0.4647630739405936,-0.476563752884826,-0.5238040492476594,-0.4183982991630889
San Bartolomé,2026-06-01,-0.4721069623847517,-0.4650265550182123,-0.47918736975129117,-0.5305579815370739,-0.4137919360523152
San Bartolomé,2026-07-01,-0.4346807647587931,-0.4264202894978304,-0.4429412400197558,-0.5039523167516111,-0.36543586879288864
San Bartolomé,2026-08-01,-0.4339693141055027,-0.42452877095011676,-0.4434098572608886,-0.5056268897716385,-0.35960585790444427
San Bartolomé,2026-09-01,-0.43728891228086314,-0.42666830123105387,-0.4479095233306723,-0.5154646422137527,-0.3581887588096326
San Bartolomé,2026-10-01,-0.44334409441557715,-0.4315434154713448,-0.4551447733598096,-0.5230161466026843,-0.3658604943260872
San Bartolomé,2026-11-01,-0.4626892052376225,-0.4497084583989669,-0.47566995207627816,-0.5429428843593489,-0.3823433998776159
San Bartolomé,2026-12-01,-0.4432051949087554,-0.42904438017567653,-0.45736600964183427,-0.5286561847140877,-0.3555310257925248
San Bartolomé de Tirajana,2026-01-01,2.6910355567653905,2.7139538179959692,2.6681172955348122,2.3215214965588444,3.054708446650349
San Bartolomé de Tirajana,2026-02-01,2.58861361090451,2.634450133365667,2.542777088443353,2.0919811792927137,3.070422322050654
San Bartolomé de Tirajana,2026-03-01,2.7316742203118096,2.800429004003545,2.6629194366200735,2.099949478851672,3.36750774329456
San Bartolomé de Tirajana,2026-04-01,2.472601692578097,2.564274737500411,2.3809286476557827,1.8254595424102882,3.115808089372352
San Bartolomé de Tirajana,2026-05-01,2.331775501725148,2.4463668078780403,2.2171841955722553,1.6511485364215428,3.0351570739122327
San Bartolomé de Tirajana,2026-06-01,2.4209044078736173,2.5584139752570882,2.2833948404901463,1.648032211634433,3.205160827452289
San Bartolomé de Tirajana,2026-07-01,2.861753293573074,3.0221811221871238,2.701325464959024,1.7956134836397128,3.855863524321968
San Bartolomé de Tirajana,2026-08-01,3.2068986658713663,3.3902447557159943,3.023552576026738,1.935468032685971,4.419748598000536
San Bartolomé de Tirajana,2026-09-01,2.7303604473572016,2.9366247984324083,2.524096096281995,1.6678772549868153,3.8158168041088825
San Bartolomé de Tirajana,2026-10-01,2.9546524183671132,3.183835030672898,2.725469806061328,1.7196793167944786,4.172032291381503
San Bartolomé de Tirajana,2026-11-01,2.875342714714692,3.1274435882510563,2.623241841178328,1.5896803967473614,4.181919071969575
San Bartolomé de Tirajana,2026-12-01,2.958228099103144,3.2332472338700864,2.6832089643362016,1.6308485886635256,4.3040741066722115
San Cristóbal de La Laguna,2026-01-01,0.5849435331329423,0.5865785736918616,0.583308492574023,0.5611967187539024,0.6074325419957861
San Cristóbal de La Laguna,2026-02-01,0.5823722431227205,0.5856423242405594,0.5791021620048817,0.550897630592819,0.6151780995601352
San Cristóbal de La Laguna,2026-03-01,0.596790359887622,0.6016954815643805,0.5918852382108637,0.5548959582490873,0.6368131170094644
San Cristóbal de La Laguna,2026-04-01,0.5904576433820846,0.5969978056177622,0.5839174811464067,0.5432969972295738,0.6383291085579589
San Cristóbal de La Laguna,2026-05-01,0.5802201575470832,0.5883953603416804,0.5720449547524863,0.5297149835882549,0.6299304583844545
San Cristóbal de La Laguna,2026-06-01,0.5703746031399567,0.580184846493473,0.5605643597864399,0.513141111955294,0.6251711111024937
San Cristóbal de La Laguna,2026-07-01,0.569744021886131,0.5811893057985668,0.5582987379736953,0.5098960634904295,0.629894636076198
San Cristóbal de La Laguna,2026-08-01,0.5740205228210832,0.5871008472924385,0.5609401983497279,0.5116424261608097,0.6394678863085977
San Cristóbal de La Laguna,2026-09-01,0.5858084362576007,0.6005238012878753,0.5710930712273258,0.5166255150071447,0.6547065719296962
San Cristóbal de La Laguna,2026-10-01,0.5814437422290226,0.5977941478182167,0.5650933366398284,0.5077927706745159,0.6508880265018693
San Cristóbal de La Laguna,2026-11-01,0.5687554407462335,0.586740886894347,0.5507699945981198,0.49344373234934186,0.6421859056470726
San Cristóbal de La Laguna,2026-12-01,0.5749948563362778,0.5946153430433104,0.5553743696292446,0.49974174739110155,0.6524830553063241
San Juan de la Rambla,2026-01-01,0.01692629271976897,0.027565639040075994,0.006286946399462001,-0.10040778941861232,0.1358227139643638
San Juan de la Rambla,2026-02-01,0.1387398782648331,0.16001857090544724,0.11746118562421898,-0.046467620902376924,0.33081492421315684
San Juan de la Rambla,2026-03-01,0.17044599544538308,0.20236403440630396,0.13852795648446198,-0.06546788807831593,0.41229123627245107
San Juan de la Rambla,2026-04-01,0.06887363715153907,0.1114310224327672,0.026316251870310885,-0.18062328959310534,0.3184364299226019
San Juan de la Rambla,2026-05-01,0.06611877954822051,0.11931551114975569,0.012922047946685439,-0.21647758770541664,0.342844264774857
San Juan de la Rambla,2026-06-01,-0.04075397595027914,0.023082101971562984,-0.10459005387212139,-0.3027214297978156,0.21964673923514744
San Juan de la Rambla,2026-07-01,0.04785629425447185,0.12233171849662108,-0.026619129987677383,-0.26189538634387516,0.3652924964702522
San Juan de la Rambla,2026-08-01,0.2850237940749562,0.3701385646374123,0.19990902351249973,-0.13658812733979842,0.7226720919574053
San Juan de la Rambla,2026-09-01,0.15186773649757518,0.24762185338033854,0.05611361961481184,-0.2469931907515603,0.5466118393417576
San Juan de la Rambla,2026-10-01,0.10766850712971507,0.2140619703327854,0.001275043926644675,-0.3038716687085425,0.5097135295200425
San Juan de la Rambla,2026-11-01,0.003339684888534083,0.12037249441191153,-0.11369312463484321,-0.3790284585700284,0.39090832544254206
San Juan de la Rambla,2026-12-01,-0.07356432378372418,0.054107832059960136,-0.20123647962740865,-0.42917229490565995,0.2919957618983225
San Miguel de Abona,2026-01-01,0.7482454391207013,0.756485534239846,0.7400053440015566,0.6448498745610447,0.8513807542199208
San Miguel de Abona,2026-02-01,0.710444168443923,0.7269243586822123,0.6939639782056336,0.5676099202168455,0.8536932630328075
San Miguel de Abona,2026-03-01,0.7347839616309921,0.7595042469884261,0.710063676273558,0.5594803369889422,0.9113249689431285
San Miguel de Abona,2026-04-01,0.8730045461264466,0.9059649266030254,0.8400441656498681,0.6484562850378809,1.0964193091874972
San Miguel de Abona,2026-05-01,0.788148835528664,0.8293493111243873,0.7469483599329406,0.554320943727587,1.020103909555137
San Miguel de Abona,2026-06-01,0.7762192514671501,0.8256598221820183,0.7267786807522817,0.5228487064212046,1.0270297338877012
San Miguel de Abona,2026-07-01,0.8785504062188039,0.9362310720528165,0.820869740384791,0.5797347742271137,1.1752349458119242
San Miguel de Abona,2026-08-01,0.9357691736527923,1.0016899346059502,0.8698484126996348,0.5944612914839882,1.2602460426023117
San Miguel de Abona,2026-09-01,0.829502110671237,0.9036629667435392,0.7553412545989349,0.49632270232877085,1.1503861555458974
San Miguel de Abona,2026-10-01,0.8250262500183819,0.9074272012098289,0.7426252988269351,0.4800669991578849,1.1826266543380053
San Miguel de Abona,2026-11-01,0.7370596017255346,0.8277006480361266,0.6464185554149431,0.40016345499745426,1.0671792500638442
San Miguel de Abona,2026-12-01,0.8774624585748521,0.9763436000045883,0.7785813171451158,0.48631925938239584,1.251132312158758
San Sebastián de La Gomera,2026-01-01,-0.5626434823641677,-0.559093333334543,-0.5661936313937923,-0.6068259941521763,-0.5191525330883315
San Sebastián de La Gomera,2026-02-01,-0.5849402632944184,-0.5778399652351691,-0.5920405613536678,-0.6423155394170796,-0.5285355376298013
San Sebastián de La Gomera,2026-03-01,-0.5859964865043878,-0.5753460394155139,-0.5966469335932617,-0.6569921973133253,-0.5172577214273976
San Sebastián de La Gomera,2026-04-01,-0.6541009503175452,-0.6399003541990466,-0.6683015464360438,-0.7152936080958899,-0.5964652497053251
San Sebastián de La Gomera,2026-05-01,-0.660074338515759,-0.6423235933676358,-0.6778250836638822,-0.7261807991717416,-0.5933291353408431
San Sebastián de La Gomera,2026-06-01,-0.6899185276936131,-0.6686176335158651,-0.7112194218713608,-0.7508309771497573,-0.6295349043163073
San Sebastián de La Gomera,2026-07-01,-0.6377615678890537,-0.6129105246816812,-0.6626126110964261,-0.7235482406843059,-0.5507107108866566
San Sebastián de La Gomera,2026-08-01,-0.6133679134459961,-0.5849667212089991,-0.6417691056829933,-0.715438080844011,-0.5110522976338634
San Sebastián de La Gomera,2026-09-01,-0.6459180665815872,-0.6139667253149655,-0.6778694078482091,-0.7389284579616523,-0.5552454919486183
San Sebastián de La Gomera,2026-10-01,-0.6255290255535108,-0.5900275352572643,-0.6610305158497572,-0.7317345706969743,-0.5182185771471066
San Sebastián de La Gomera,2026-11-01,-0.5767840448287499,-0.5377324055028788,-0.615835684154621,-0.7179185193983803,-0.43849332064919294
San Sebastián de La Gomera,2026-12-01,-0.6124768699999844,-0.5698750816444885,-0.6550786583554801,-0.7403144871400938,-0.48716983995357943
Santa Brígida,2026-01-01,-0.40599198399267283,-0.4038201785617966,-0.4081637894235489,-0.43430529379957783,-0.3788193636714628
Santa Brígida,2026-02-01,-0.4111758735995932,-0.4068322627378406,-0.4155194844613455,-0.45016218460379276,-0.37403355449778847
Santa Brígida,2026-03-01,-0.4200814496003981,-0.4135660333077695,-0.42659686589302676,-0.46727058246151476,-0.3738041885740972
Santa Brígida,2026-04-01,-0.42771005321929706,-0.41902283149579234,-0.4363972749428019,-0.4790819769552525,-0.37560761978152446
Santa Brígida,2026-05-01,-0.4441664452252856,-0.43330741807090456,-0.45502547237966656,-0.4992273847763679,-0.3880736298244703
Santa Brígida,2026-06-01,-0.4757974706238186,-0.46276663803856144,-0.48882830320907583,-0.5317974208987614,-0.42157125012678975
Santa Brígida,2026-07-01,-0.4763954961391612,-0.4611928581230278,-0.4915981341552945,-0.5364236894700061,-0.4169886503404661
Santa Brígida,2026-08-01,-0.48106008954338836,-0.46368564609637875,-0.4984345329903979,-0.5463154136394324,-0.41954782469838053
Santa Brígida,2026-09-01,-0.45847264680330674,-0.43892639792542093,-0.47801889568119255,-0.5288989472445584,-0.38528412141735213
Santa Brígida,2026-10-01,-0.45686882063427664,-0.43515076632551464,-0.4785868749430386,-0.5353453871606497,-0.3795590362403789
Santa Brígida,2026-11-01,-0.4267989564760243,-0.40290909673638614,-0.45068881621566254,-0.5171351733073836,-0.33815457528506887
Santa Brígida,2026-12-01,-0.440762368653458,-0.41470070348294347,-0.4668240338239723,-0.5290071847631108,-0.35468279288832666
Santa Cruz de La Palma,2026-01-01,-0.6581256038279575,-0.6573815881421957,-0.6588696195137191,-0.6705942730846168,-0.6461023479475476
Santa Cruz de La Palma,2026-02-01,-0.6307002639599557,-0.6292122325884325,-0.6321882953314791,-0.6513009673243064,-0.6110584395299925
Santa Cruz de La Palma,2026-03-01,-0.6102568518368826,-0.6080248047795976,-0.6124888988941674,-0.6358440071963085,-0.5832724868254133
Santa Cruz de La Palma,2026-04-01,-0.6154316157895537,-0.6124555530465071,-0.6184076785326003,-0.6451260268498984,-0.5850459103738401
Santa Cruz de La Palma,2026-05-01,-0.624976138733729,-0.621256060304921,-0.6286962171625373,-0.6578185756281761,-0.5923005017537286
Santa Cruz de La Palma,2026-06-01,-0.6275944303274715,-0.6231303362129018,-0.6320585244420414,-0.6629365882235124,-0.5919994885454005
Santa Cruz de La Palma,2026-07-01,-0.632206611515261,-0.6269985017149297,-0.6374147213155924,-0.6698317701131598,-0.593580793416796
Santa Cruz de La Palma,2026-08-01,-0.6200231773323793,-0.6140710518462865,-0.6259753028184725,-0.6617157476077434,-0.5789287248445315
Santa Cruz de La Palma,2026-09-01,-0.6314600673323569,-0.6247639261605025,-0.6381562085042115,-0.6733772563174492,-0.5893822300125785
Santa Cruz de La Palma,2026-10-01,-0.6430940099286495,-0.6356538530710332,-0.6505341667862656,-0.6853262007289314,-0.6012683008572693
Santa Cruz de La Palma,2026-11-01,-0.6333816929603487,-0.625197520416971,-0.6415658655037266,-0.681173935189474,-0.5875288033878541
Santa Cruz de La Palma,2026-12-01,-0.6310538079103913,-0.6221256196812519,-0.6399819961395308,-0.6779783234839861,-0.5820022137269676
Santa Cruz de Tenerife,2026-01-01,1.08474976880168,1.0857012333423135,1.0837983042610464,1.0533962391584988,1.1158806188258437
Santa Cruz de Tenerife,2026-02-01,1.0963222578188876,1.0982251869001545,1.094419328737621,1.0534898816558884,1.1398682401812155
Santa Cruz de Tenerife,2026-03-01,1.1057912915298729,1.1086456851517732,1.1029368979079726,1.0511295996068666,1.1625776880769656
Santa Cruz de Tenerife,2026-04-01,1.0832517118819156,1.087057570044449,1.0794458537193823,1.0204377430093254,1.1441577662819682
Santa Cruz de Tenerife,2026-05-01,1.0691141850731287,1.0738715077762955,1.0643568623699615,1.0021725570702245,1.1383339234035337
Santa Cruz de Tenerife,2026-06-01,1.0654258233584961,1.0711346106022963,1.0597170361146955,0.9919556707371111,1.1375112735845656
Santa Cruz de Tenerife,2026-07-01,1.0917357159974992,1.0983959677819328,1.0850754642130653,1.007861304096652,1.1730689219379833
Santa Cruz de Tenerife,2026-08-01,1.0805923062241363,1.088204022549203,1.072980589899069,0.9952099840125302,1.167830065714634
Santa Cruz de Tenerife,2026-09-01,1.0953244568513694,1.1038876377170699,1.0867612759856689,1.0031602387162908,1.1911278992658392
Santa Cruz de Tenerife,2026-10-01,1.1056704595790012,1.1151851049853352,1.0961558141726677,1.0057407950957102,1.2050031989604983
Santa Cruz de Tenerife,2026-11-01,1.113538880787743,1.1240049907347103,1.1030727708407762,1.0057760135400007,1.219999075763626
Santa Cruz de Tenerife,2026-12-01,1.1148832308459193,1.1263008053335202,1.1034656563583192,1.0013697176868372,1.2244668212119234
Santa Lucía de Tirajana,2026-01-01,-0.09771332752085315,-0.09668966956280622,-0.0987369854789002,-0.11472339934397506,-0.08093694969011772
Santa Lucía de Tirajana,2026-02-01,-0.11113564428576145,-0.10908832836966759,-0.11318296020185542,-0.13417221326458806,-0.08869025353039102
Santa Lucía de Tirajana,2026-03-01,-0.11006767841492698,-0.10699670454078619,-0.11313865228906778,-0.13810342851176144,-0.08188236385071439
Santa Lucía de Tirajana,2026-04-01,-0.11658415002239869,-0.11248951819021119,-0.12067878185458647,-0.1477178758705944,-0.08550266679820012
Santa Lucía de Tirajana,2026-05-01,-0.12740908540162366,-0.122290795611389,-0.13252737519185814,-0.1606001465230539,-0.09279865225548024
Santa Lucía de Tirajana,2026-06-01,-0.14767713020945378,-0.14153518246117225,-0.15381907795773536,-0.1818406602114541,-0.11420615067289863
Santa Lucía de Tirajana,2026-07-01,-0.1442435343108241,-0.13707792860449552,-0.15140914001715255,-0.18026562738166482,-0.10797550826743886
Santa Lucía de Tirajana,2026-08-01,-0.151138048583482,-0.14294878491910668,-0.1593273122478574,-0.18919173274747544,-0.11253395420614477
Santa Lucía de Tirajana,2026-09-01,-0.13433010790182048,-0.12511718627939816,-0.1435430295242428,-0.17834169881645934,-0.09218733479781213
Santa Lucía de Tirajana,2026-10-01,-0.13330849817294022,-0.12307191859247119,-0.14354507775340947,-0.17779355164401953,-0.08697951743771214
Santa Lucía de Tirajana,2026-11-01,-0.1144646432448953,-0.10320440570637929,-0.1257248807834116,-0.16512472189816926,-0.06242856973008739
Santa Lucía de Tirajana,2026-12-01,-0.11716075151800309,-0.10487685602144009,-0.12944464701456615,-0.1696120106400162,-0.06381341910423492
Santa María de Guía de Gran Canaria,2026-01-01,-0.5751266141262505,-0.5737015897122993,-0.5765516385402017,-0.5981583742360902,-0.5529648489055378
Santa María de Guía de Gran Canaria,2026-02-01,-0.5895672997634613,-0.5867172509355589,-0.5924173485913636,-0.6197197364295486,-0.5607583939307123
Santa María de Guía de Gran Canaria,2026-03-01,-0.5882776331904994,-0.5840025599486459,-0.5925527064323529,-0.6239957609535399,-0.5506922058662272
Santa María de Guía de Gran Canaria,2026-04-01,-0.6006483277168623,-0.5949482300610577,-0.6063484253726671,-0.6397943262868614,-0.5608097514802254
Santa María de Guía de Gran Canaria,2026-05-01,-0.6177349848578649,-0.610609862788109,-0.624860106927621,-0.657965841164048,-0.5776427143237628
Santa María de Guía de Gran Canaria,2026-06-01,-0.6421026606094373,-0.6335525141257301,-0.6506528070931445,-0.6832421602392126,-0.6002578068460279
Santa María de Guía de Gran Canaria,2026-07-01,-0.637266196810714,-0.6272910259130557,-0.6472413677083723,-0.6840849850419571,-0.5891423202794402
Santa María de Guía de Gran Canaria,2026-08-01,-0.6375506617436351,-0.6261504664320257,-0.6489508570552446,-0.6864665528025695,-0.5903836196862076
Santa María de Guía de Gran Canaria,2026-09-01,-0.6012358741948645,-0.5884106544693039,-0.6140610939204252,-0.6604387078786108,-0.542310497301217
Santa María de Guía de Gran Canaria,2026-10-01,-0.6007991467037717,-0.58654890256426,-0.6150493908432836,-0.66500851830968,-0.5340501517873412
Santa María de Guía de Gran Canaria,2026-11-01,-0.5707872809797002,-0.5551120124262372,-0.5864625495331632,-0.6506011728408667,-0.4913997887765179
Santa María de Guía de Gran Canaria,2026-12-01,-0.5844999751282504,-0.5673996821608361,-0.6016002680956646,-0.6596530964633924,-0.5094310713690294
Santa Úrsula,2026-01-01,-0.11591304864950054,-0.1096567518956956,-0.12216934540330536,-0.17088062249199448,-0.06165095572303809
Santa Úrsula,2026-02-01,-0.1006887608089039,-0.08817616730129417,-0.11320135431651368,-0.17920485280690374,-0.023334564216873594
Santa Úrsula,2026-03-01,-0.08143140691433622,-0.0626625166529216,-0.10020029717575075,-0.18244401275815464,0.018524838732522027
Santa Úrsula,2026-04-01,-0.08110700166613634,-0.056081814650916946,-0.10613218868135585,-0.19681178376655073,0.029636094668202394
Santa Úrsula,2026-05-01,-0.10096275678254725,-0.06968127301352293,-0.13224424055157152,-0.22047845912541839,0.02174199855520242
Santa Úrsula,2026-06-01,-0.15361611981995144,-0.11607833929712223,-0.19115390034278068,-0.2754161077681461,-0.035821604531306936
Santa Úrsula,2026-07-01,-0.1105527550508347,-0.06675867777420068,-0.1543468323274688,-0.2484311506942381,0.026551892964461775
Santa Úrsula,2026-08-01,0.00788946186678432,0.057939835897223256,-0.04216091216365463,-0.1802870573774626,0.1857795461841442
Santa Úrsula,2026-09-01,-0.05355539516138811,0.0027512756228557167,-0.10986206594563185,-0.2271946964557957,0.1185272276114473
Santa Úrsula,2026-10-01,-0.0847837033275595,-0.02222073578951076,-0.14734667086560818,-0.26218594251392907,0.09280960556188986
Santa Úrsula,2026-11-01,-0.1698869581364367,-0.10106769384458313,-0.23870622242829026,-0.33697463071895334,-0.0066494878793600986
Santa Úrsula,2026-12-01,-0.2016763650288654,-0.12660080398320703,-0.27675192607452387,-0.3720784724357966,-0.04003883109023774
Santiago del Teide,2026-01-01,1.0868289298730798,1.101756178133001,1.071901681613159,0.8993252438160059,1.2692547469946027
Santiago del Teide,2026-02-01,1.0407589271519628,1.070613423671805,1.010904430632121,0.7824427924136237,1.2948016043428385
Santiago del Teide,2026-03-01,1.1067006112706392,1.1514823560504022,1.0619188664908763,0.784323268889441,1.4277501464284932
Santiago del Teide,2026-04-01,1.11008153772671,1.1697905307663936,1.0503725446870262,0.7496416994637761,1.468190441297282
Santiago del Teide,2026-05-01,0.9521693241416324,1.0268055654412371,0.8775330828420279,0.5912238604871928,1.3208864013633694
Santiago del Teide,2026-06-01,1.0440677231808264,1.133631212740352,0.9545042336213008,0.6058406064387535,1.471718898549002
Santiago del Teide,2026-07-01,1.3000027090972683,1.404493446916715,1.1955119712778222,0.7397205132347296,1.8525610032160904
Santiago del Teide,2026-08-01,1.3361421670607185,1.4555601531400857,1.2167241809813512,0.748739868851681,1.9374121222613145
Santiago del Teide,2026-09-01,1.2125568801050386,1.3469021144443272,1.0782116457657507,0.6297575408709666,1.8016855851596587
Santiago del Teide,2026-10-01,1.3403907256147687,1.4896632082139778,1.1911182430155594,0.6707637115855116,2.040682429403094
Santiago del Teide,2026-11-01,1.254216084881554,1.418415815740684,1.0900163540224237,0.5943447197712534,1.9192308319323927
Santiago del Teide,2026-12-01,1.2933456577787148,1.4724726368977659,1.1142186786596637,0.5680306123750068,1.9949240516353712
Tacoronte,2026-01-01,-0.07504032224013472,-0.07127800786120495,-0.07880263661906452,-0.12050833085755927,-0.02827162019159267
Tacoronte,2026-02-01,-0.046333225456651785,-0.03880859669879218,-0.05385785421451136,-0.11432783353855003,0.02020785375660752
Tacoronte,2026-03-01,-0.058231226815901406,-0.046944283679112096,-0.06951816995269072,-0.14065421693349067,0.027449839660527612
Tacoronte,2026-04-01,-0.06563255371093922,-0.050583296195220194,-0.08068181122665848,-0.15928798225699067,0.028057726252373794
Tacoronte,2026-05-01,-0.0804638444553259,-0.061652272560676985,-0.09927541634997494,-0.1820990186594878,0.022180214583598208
Tacoronte,2026-06-01,-0.11976699908540277,-0.097193112811824,-0.1423408853589815,-0.22515713754986755,-0.01633645846265501
Tacoronte,2026-07-01,-0.09853058586230529,-0.07219438520979678,-0.12486678651481374,-0.22028895098113283,0.024329192731232296
Tacoronte,2026-08-01,-0.03262612573406573,-0.0025276107026274324,-0.06272464076550407,-0.17692785498809369,0.11117627878048549
Tacoronte,2026-09-01,-0.03145191619129089,0.002408913219077221,-0.06531274560165899,-0.17735059743984988,0.1163272354981872
Tacoronte,2026-10-01,-0.06402430403685345,-0.026401160247555514,-0.10164744782615136,-0.22099813281088784,0.0818507910892284
Tacoronte,2026-11-01,-0.10228466273947773,-0.060899204571250025,-0.1436701209077054,-0.2518452979976294,0.044631403506277235
Tacoronte,2026-12-01,-0.10436893198006361,-0.05922115943290618,-0.1495167045272211,-0.25107534832557243,0.050671699314290504
Tazacorte,2026-01-01,-0.4042442275271622,-0.40111791078315684,-0.40737054427116776,-0.44086300977344217,-0.3683444563198655
Tazacorte,2026-02-01,-0.4123495860534268,-0.40609695256541595,-0.4186022195414379,-0.461005554781321,-0.3633244761739472
Tazacorte,2026-03-01,-0.3173426857768277,-0.3079637355448112,-0.32672163600884424,-0.38854754305689687,-0.24484159181893833
Tazacorte,2026-04-01,-0.2852247974264213,-0.27271953045039926,-0.29773006440244326,-0.3743813998717023,-0.19901266341710533
Tazacorte,2026-05-01,-0.35204079575610053,-0.33640921203607305,-0.367672379476128,-0.440711558413669,-0.2659389032427421
Tazacorte,2026-06-01,-0.4078862145443836,-0.3891283140803507,-0.4266441150084166,-0.4964691886834443,-0.32166797337173697
Tazacorte,2026-07-01,-0.3647601145868942,-0.34287589737885577,-0.3866443317949327,-0.46732427124156195,-0.2679657941419098
Tazacorte,2026-08-01,-0.32842943563960864,-0.30341890168756463,-0.3534399695916524,-0.44318507188083744,-0.21366303854985333
Tazacorte,2026-09-01,-0.3545104152933524,-0.326373564597303,-0.38264726598940185,-0.46970822687594554,-0.23800286235539103
Tazacorte,2026-10-01,-0.3617570462480904,-0.3304938788080355,-0.39302021368814527,-0.4784891306298145,-0.24130995590988155
Tazacorte,2026-11-01,-0.2990097957369961,-0.26462031155293564,-0.3333992799210564,-0.44383544878373055,-0.15392292408647726
Tazacorte,2026-12-01,-0.2803344892332034,-0.24281868830513753,-0.31785029016126937,-0.43660806376475725,-0.13040107866331258
Tegueste,2026-01-01,-0.36371444400296354,-0.3581780427833025,-0.36925084522262475,-0.41630230857361694,-0.31133163559268856
Tegueste,2026-02-01,-0.3088829465625706,-0.2978101441232484,-0.3199557490018929,-0.3885303111284679,-0.2248857401767084
Tegueste,2026-03-01,-0.29963627970974377,-0.2830270760507605,-0.3162454833687272,-0.4001914022375216,-0.1919009267308629
Tegueste,2026-04-01,-0.3586331353324221,-0.3364875304537776,-0.38077874021106645,-0.46956186433647457,-0.24918815157986657
Tegueste,2026-05-01,-0.36133219051153476,-0.3336501844132292,-0.3890141966098403,-0.48642575167217417,-0.23920988323307743
Tegueste,2026-06-01,-0.42086726956141096,-0.38764886224344425,-0.4540856768793777,-0.5372469268177898,-0.3042403545457824
Tegueste,2026-07-01,-0.3849266595993908,-0.3461718510617631,-0.42368146813701874,-0.519915315301148,-0.2503862851219713
Tegueste,2026-08-01,-0.26207594188027944,-0.21778473212299054,-0.3063671516375684,-0.4501960826196991,-0.06890744483967144
Tegueste,2026-09-01,-0.3282897318404716,-0.27846212086352157,-0.37811734281742165,-0.5092587503903141,-0.15569531635881698
Tegueste,2026-10-01,-0.3354057514379907,-0.2800417392413794,-0.3907697636346018,-0.5136282237435748,-0.15042056110653895
Tegueste,2026-11-01,-0.3868013929479783,-0.3259009795317059,-0.44770180636425044,-0.5597259506987932,-0.21893238199866075
Tegueste,2026-12-01,-0.42612693288097375,-0.3596901182450403,-0.4925637475169071,-0.5843578450674523,-0.2640094393792341
Teguise,2026-01-01,0.6121886471495328,0.6269682003421466,0.5974090939569191,0.4424602323877507,0.7896867964645667
Teguise,2026-02-01,0.5670072446195552,0.5965663510047824,0.5374481382343278,0.3407057460458196,0.7948811947778314
Teguise,2026-03-01,0.5570271335803716,0.6013657931582125,0.5126884740025306,0.2737027445664066,0.8420215679223365
Teguise,2026-04-01,0.5702081416587119,0.6293263544291665,0.5110899288882573,0.2407316514159227,0.9010413580550563
Teguise,2026-05-01,0.4473661147952113,0.5212638807582797,0.37346834883214297,0.12106084027374289,0.7703131652264092
Teguise,2026-06-01,0.5505942561558453,0.6392715753115276,0.46191693700016356,0.17108955920274607,0.9558620588534394
Teguise,2026-07-01,0.7975237740709895,0.9009806464192851,0.6940669017226939,0.29481939794126016,1.3211706822677962
Teguise,2026-08-01,0.896571087872597,1.0148075134135064,0.7783346623316877,0.29774784529379084,1.5039139408323567
Teguise,2026-09-01,0.6985478721840931,0.8315638509176162,0.5655318934505703,0.1421258897955162,1.2476393361788742
Teguise,2026-10-01,0.7973680037808021,0.9451635357069386,0.6495724718546654,0.1612744690021878,1.4327545492782183
Teguise,2026-11-01,0.6987099242243312,0.8612850093430814,0.5361348391055809,0.10939133931867992,1.3089839965419245
Teguise,2026-12-01,0.6496007782170031,0.8269554165283671,0.4722461399056392,0.01647472303169654,1.2370064730932127
Tejeda,2026-01-01,0.00604347103976196,0.011204495785137875,0.0008824462943860184,-0.14159604864886524,0.15700967963397194
Tejeda,2026-02-01,-0.07449336553455602,-0.06417131604380424,-0.08481541502530787,-0.2713525026630756,0.11842524459038542
Tejeda,2026-03-01,-0.0177238869536619,-0.00224081271753413,-0.03320696118979,-0.26995610811252135,0.23775374430181476
